Day Trade,Start Week,End Week,Start Date,End Date,#Samples,Invested (USD),Cashed (USD),Cashed/Invested (%),Last Trade,Last Price (USD),Profit Exit Level (%),Loss Exit Level (%),#Stocks,WINDOW5,WINDOW20,WINDOW50
close,262,401,2003-01-02,2005-09-02,276494,-15201.5,15195.0,99.95724106173734,BUY + SELL NOW,57.72,115,70,50,8,29,50
close,158,412,2001-01-02,2005-11-18,502158,-33396.0,33044.0,98.9459815546772,BUY + SELL NOW,63.62,115,70,50,6,26,65
close,327,365,2004-03-29,2004-12-23,76172,-6514.5,6797.000000000001,104.33648015964388,BUY + SELL NOW,70.18,115,70,50,5,22,58
close,471,642,2007-01-03,2010-04-16,354497,-45363.0,46933.0,103.46097039437427,BUY + SELL NOW,102.44,115,70,50,7,24,65
close,158,504,2001-01-02,2007-12-31,682973,-55037.0,55346.5,100.56234896524157,BUY + SELL NOW,81.38,115,70,50,9,29,64
close,262,620,2003-01-02,2009-11-13,720805,-63626.5,65750.0,103.33744587553927,BUY + SELL NOW,98.58,115,70,50,10,21,67
close,579,663,2009-01-26,2010-09-10,179977,-32126.5,32259.5,100.41398845190108,SELL,100.4,115,70,50,6,29,52
close,262,477,2003-01-02,2007-12-31,424711,-30755.0,31641.0,102.88083238497805,SELL,81.38,115,70,50,10,25,63
close,210,624,2002-01-02,2009-12-11,831676,-65049.5,66750.5,102.61493170585477,BUY + SELL NOW,100.09,115,70,50,8,29,64
close,471,571,2007-01-03,2008-12-31,206511,-32663.0,33195.5,101.63028503199338,SELL,64.27,115,70,50,10,22,50
close,158,260,2001-01-02,2002-12-31,202184,-17948.5,17504.5,97.52625567596178,BUY + SELL NOW,55.3,115,70,50,8,20,68
close,348,534,2004-08-23,2008-12-31,370551,-30618.5,30474.0,99.52806309910675,SELL,64.27,115,70,50,7,20,59
close,479,496,2007-02-26,2007-06-29,36492,-3738.5,3936.0,105.28286746021132,BUY + SELL NOW,78.72,115,70,50,10,29,51
close,332,429,2004-05-03,2006-03-17,192685,-15649.0,15378.0,98.26825995271264,SELL,60.48,115,70,50,5,29,54
close,345,428,2004-08-02,2006-03-10,165462,-12336.0,12238.0,99.20557717250324,SELL,59.6,115,70,50,7,21,52
close,523,662,2008-01-02,2010-09-03,293016,-41628.5,42710.0,102.5979797494505,SELL,100.05,115,70,50,6,25,50
close,262,344,2003-01-02,2004-07-30,163696,-12117.0,12011.0,99.12519600561195,SELL,62.4,115,70,50,10,26,50
close,158,563,2001-01-02,2008-12-31,803982,-66282.5,66645.0,100.54690152000906,SELL,64.27,115,70,50,6,25,55
close,262,611,2003-01-02,2009-09-11,700679,-58841.0,60792.0,103.31571523257593,BUY + SELL NOW,91.54,115,70,50,8,20,70
close,158,681,2001-01-02,2011-01-14,1051206,-98783.5,100943.0,102.1860938314597,SELL,118.03,115,70,50,8,22,67
close,210,359,2002-01-02,2004-11-12,296461,-25413.5,25220.5,99.24056111909024,BUY + SELL NOW,68.45,115,70,50,5,23,50
close,318,347,2004-01-26,2004-08-20,58975,-3564.0,3534.0000000000005,99.15824915824918,SELL,61.02,115,70,50,6,26,51
close,210,500,2002-01-02,2007-12-31,573711,-52406.5,52595.0,100.35968820661559,BUY + SELL NOW,81.38,115,70,50,7,21,56
close,158,512,2001-01-02,2007-12-31,699309,-53693.5,53924.5,100.43021967277231,BUY + SELL NOW,81.38,115,70,50,7,28,60
close,333,555,2004-05-10,2008-12-31,443081,-41931.0,41510.0,98.99596956905393,SELL,64.27,115,70,50,8,29,67
close,262,444,2003-01-02,2006-06-30,360488,-24416.0,24212.5,99.16653014416777,SELL,56.74,115,70,50,7,20,59
close,210,597,2002-01-02,2009-06-05,773665,-63042.0,64429.0,102.20012055455094,BUY + SELL NOW,82.83,115,70,50,9,23,55
close,498,513,2007-07-09,2007-10-26,33481,-4045.0000000000005,4220.0,104.32632880098886,BUY + SELL NOW,84.4,115,70,50,7,22,64
close,262,676,2003-01-02,2010-12-10,837651,-86202.5,88328.5,102.46628578057481,BUY + SELL NOW,114.06,115,70,50,5,28,52
close,158,699,2001-01-02,2011-05-20,1089146,-110617.5,113720.5,102.80516193188238,BUY + SELL NOW,135.71,115,70,50,5,20,59
close,210,487,2002-01-02,2007-12-31,547481,-35660.0,36066.0,101.13853056646101,BUY + SELL NOW,81.38,115,70,50,8,25,67
close,340,562,2004-06-28,2008-12-31,444156,-38729.0,39731.0,102.58720855173127,SELL,64.27,115,70,50,5,23,70
close,461,609,2006-10-23,2009-08-28,304988,-35414.5,36736.0,103.73152239901735,BUY + SELL NOW,92.51,115,70,50,5,27,65
close,471,678,2007-01-03,2010-12-23,430395,-64177.5,65783.5,102.50243465388961,BUY + SELL NOW,114.99,115,70,50,9,22,67
close,210,557,2002-01-02,2008-12-31,690531,-49074.0,51551.0,105.04747931694992,SELL,64.27,115,70,50,7,28,66
close,158,246,2001-01-02,2002-12-31,173337,-15147.0,14681.0,96.92348319799301,SELL,55.3,115,70,50,7,22,62
close,384,522,2005-05-02,2007-12-31,274859,-25879.5,26429.5,102.12523425877625,SELL,81.38,115,70,50,9,29,58
close,262,388,2003-01-02,2005-06-03,250305,-12177.0,12372.5,101.60548575182722,SELL,55.91,115,70,50,5,28,63
close,380,543,2005-04-04,2008-12-31,327450,-27651.5,27004.5,97.66016310145923,SELL,64.27,115,70,50,7,23,67
close,210,427,2002-01-02,2006-03-03,430025,-31509.0,31022.0,98.45440985115364,SELL,58.6,115,70,50,6,21,52
close,262,711,2003-01-02,2011-08-12,911073,-100729.0,103851.5,103.09990171648681,BUY + SELL NOW,134.71,115,70,50,6,21,57
close,638,709,2010-03-15,2011-07-29,151180,-33487.0,34867.0,104.12100217995042,BUY + SELL NOW,145.56,115,70,50,6,27,50
close,262,703,2003-01-02,2011-06-17,893533,-83341.0,86490.0,103.77845238238082,BUY + SELL NOW,131.01,115,70,50,10,28,57
close,474,505,2007-01-22,2007-08-31,64774,-11616.5,12038.5,103.63276374123015,BUY + SELL NOW,86.96,115,70,50,8,21,65
close,210,352,2002-01-02,2004-09-24,282178,-13216.0,13013.5,98.46776634382567,SELL,60.6,115,70,50,8,23,69
close,262,500,2003-01-02,2007-12-31,470848,-39205.0,39739.0,101.36207116439229,BUY + SELL NOW,81.38,115,70,50,6,26,54
close,210,401,2002-01-02,2005-09-02,379357,-22384.5,21855.0,97.63452388929839,BUY + SELL NOW,57.72,115,70,50,7,25,55
close,262,453,2003-01-02,2006-09-01,378017,-24240.0,24103.0,99.43481848184818,BUY + SELL NOW,59.58,115,70,50,8,27,69
close,158,682,2001-01-02,2011-01-21,1053213,-108059.0,109821.0,101.63059069582357,BUY + SELL NOW,123.1,115,70,50,8,24,58
close,395,513,2005-07-18,2007-12-31,235579,-23328.5,24007.0,102.90845960949054,BUY + SELL NOW,81.38,115,70,50,10,22,67
close,389,445,2005-06-06,2006-07-07,111581,-14341.0,14184.0,98.90523673384004,SELL,57.11,115,70,50,5,25,70
close,611,614,2009-09-08,2009-10-02,8197,-4581.5,4599.5,100.39288442649787,BUY + SELL NOW,91.99,115,70,50,7,24,68
close,285,310,2003-06-09,2003-12-05,52130,-6038.0,6128.5,101.49884067572043,BUY + SELL NOW,64.85,115,70,50,8,24,50
close,607,633,2009-08-10,2010-02-12,56955,-13898.5,13845.5,99.61866388459187,SELL,96.36,115,70,50,9,30,69
close,158,226,2001-01-02,2002-12-31,134558,-15147.0,14666.5,96.82775467089192,SELL,55.3,115,70,50,10,28,51
close,477,500,2007-02-12,2007-07-27,48131,-11701.0,12255.5,104.73891120417058,BUY + SELL NOW,87.05,115,70,50,7,24,51
close,158,510,2001-01-02,2007-12-31,694945,-57164.0,57077.0,99.84780631166468,BUY + SELL NOW,81.38,115,70,50,5,24,56
close,399,496,2005-08-15,2007-12-31,192317,-16068.5,16868.5,104.9786850048231,BUY + SELL NOW,81.38,115,70,50,5,26,62
close,615,703,2009-10-05,2011-06-17,186366,-31051.0,31884.5,102.68429358152717,BUY + SELL NOW,131.01,115,70,50,5,29,69
close,210,329,2002-01-02,2004-04-16,237273,-13456.5,13011.0,96.68933229294393,SELL,65.76,115,70,50,5,28,69
close,158,472,2001-01-02,2007-12-31,618344,-45915.0,46426.0,101.1129260590221,SELL,81.38,115,70,50,7,24,65
close,408,604,2005-10-17,2009-07-24,397733,-44082.0,45989.5,104.3271630143823,BUY + SELL NOW,90.22,115,70,50,10,29,53
close,210,608,2002-01-02,2009-08-21,797522,-63080.0,64817.0,102.75364616360177,BUY + SELL NOW,92.28,115,70,50,9,21,66
close,158,663,2001-01-02,2010-09-10,1013625,-99951.0,100985.0,101.03450690838511,SELL,100.4,115,70,50,9,20,64
close,401,727,2005-08-29,2011-12-02,671468,-82168.0,86189.5,104.89424106708208,BUY + SELL NOW,152.93,115,70,50,10,28,57
close,471,561,2007-01-03,2008-12-31,184770,-24483.0,24901.5,101.70934934444308,SELL,64.27,115,70,50,6,30,61
close,471,648,2007-01-03,2010-05-28,368119,-48859.0,50332.5,103.0158210360425,SELL,98.88,115,70,50,9,21,63
close,380,543,2005-04-04,2008-12-31,327450,-27648.0,26817.0,96.99435763888889,SELL,64.27,115,70,50,6,29,61
close,262,516,2003-01-02,2007-12-31,504050,-39155.5,39701.0,101.39316315715544,SELL,81.38,115,70,50,10,30,51
close,672,731,2010-11-08,2011-12-30,126880,-25292.5,26309.0,104.01897795789266,BUY + SELL NOW,149.1,115,70,50,5,23,53
close,158,603,2001-01-02,2009-07-17,887189,-71125.5,72729.5,102.25516868071226,BUY + SELL NOW,88.38,115,70,50,9,27,54
close,210,414,2002-01-02,2005-12-02,404858,-22552.5,22406.5,99.35262166056978,BUY + SELL NOW,64.5,115,70,50,5,24,69
close,368,492,2005-01-10,2007-12-31,245745,-19031.5,19714.5,103.58878701100807,BUY + SELL NOW,81.38,115,70,50,8,24,59
close,158,663,2001-01-02,2010-09-10,1013625,-98523.5,99598.5,101.09111024273396,SELL,100.4,115,70,50,10,27,51
close,262,433,2003-01-02,2006-04-13,338701,-21280.5,21165.5,99.45959916355349,BUY + SELL NOW,59.96,115,70,50,6,29,65
close,158,361,2001-01-02,2004-11-26,400645,-30288.0,30160.5,99.5790412044374,BUY + SELL NOW,68.36,115,70,50,6,22,70
close,210,472,2002-01-02,2007-12-31,517593,-35104.5,35719.5,101.75191214801521,SELL,81.38,115,70,50,8,24,59
close,262,614,2003-01-02,2009-10-02,707167,-60638.0,62408.0,102.91896170718032,BUY + SELL NOW,91.99,115,70,50,5,29,66
close,210,641,2002-01-02,2010-04-09,866185,-72776.0,74707.5,102.654034297021,BUY + SELL NOW,99.86,115,70,50,6,28,58
close,523,658,2008-01-02,2010-08-06,284593,-36139.0,37518.0,103.81582224189933,BUY + SELL NOW,103.19,115,70,50,10,24,55
close,324,460,2004-03-08,2006-10-20,269317,-15307.0,15388.5,100.53243614032796,BUY + SELL NOW,66.56,115,70,50,8,27,65
close,453,662,2006-08-28,2010-09-03,432322,-59364.5,61213.0,103.11381381128452,SELL,100.05,115,70,50,5,27,51
close,262,717,2003-01-02,2011-09-23,923912,-93926.5,96940.0,103.20835972808526,SELL,135.52,115,70,50,8,25,55
close,411,500,2005-11-07,2007-12-31,176363,-20253.0,20988.5,103.63156075643114,BUY + SELL NOW,81.38,115,70,50,8,27,62
close,471,639,2007-01-03,2010-03-26,348589,-46960.0,48720.0,103.74787052810903,BUY + SELL NOW,100.59,115,70,50,8,30,50
close,262,556,2003-01-02,2008-12-31,585618,-48323.0,51263.0,106.08405935061978,SELL,64.27,115,70,50,9,29,55
close,471,607,2007-01-03,2009-08-14,281500,-35517.5,37001.0,104.17681424649821,BUY + SELL NOW,91.92,115,70,50,10,25,61
close,438,511,2006-05-15,2007-12-31,146574,-14125.0,15036.5,106.45309734513275,BUY + SELL NOW,81.38,115,70,50,6,24,60
close,210,689,2002-01-02,2011-03-11,967049,-91823.5,94117.5,102.49827113974092,BUY + SELL NOW,128.99,115,70,50,5,30,56
close,262,595,2003-01-02,2009-05-22,666957,-55945.0,57378.0,102.56144427562785,BUY + SELL NOW,79.0,115,70,50,10,25,53
close,471,673,2007-01-03,2010-11-19,420818,-57344.5,59169.0,103.18164776046525,BUY + SELL NOW,114.32,115,70,50,5,26,56
close,356,483,2004-10-18,2007-12-31,251191,-22761.0,23091.0,101.44984842493739,BUY + SELL NOW,81.38,115,70,50,9,21,60
close,471,667,2007-01-03,2010-10-08,407657,-57344.5,58873.5,102.66634114867162,BUY + SELL NOW,109.06,115,70,50,5,27,54
close,262,413,2003-01-02,2005-11-25,299975,-21335.5,21442.0,100.49916805324459,BUY + SELL NOW,64.62,115,70,50,5,23,52
close,471,584,2007-01-03,2009-03-06,231718,-31657.5,31924.0,100.8418226328674,BUY + SELL NOW,67.26,115,70,50,7,22,64
close,262,461,2003-01-02,2006-10-27,393855,-24219.0,24430.0,100.8712168132458,BUY + SELL NOW,67.07,115,70,50,7,26,53
close,262,458,2003-01-02,2006-10-06,387575,-27365.5,27238.0,99.5340848879063,BUY + SELL NOW,61.22,115,70,50,8,27,57
close,428,516,2006-03-06,2007-12-31,176888,-20844.5,21676.0,103.98906186284152,SELL,81.38,115,70,50,7,22,57
close,364,367,2004-12-13,2005-01-07,7647,-3496.0,3471.5000000000005,99.2991990846682,BUY + SELL NOW,69.43,115,70,50,5,23,69
close,186,189,2001-07-16,2001-08-10,8183,0.0,0.0,0.0,SELL,73.51,115,70,50,8,29,61
close,419,427,2006-01-03,2006-03-03,17460,-2987.0,2965.0,99.26347505858722,SELL,58.6,115,70,50,9,27,57
close,348,465,2004-08-23,2006-11-24,231573,-18617.0,18949.5,101.7860020411452,BUY + SELL NOW,68.73,115,70,50,10,29,65
close,158,641,2001-01-02,2010-04-09,966936,-94874.5,96893.0,102.1275474442553,BUY + SELL NOW,99.86,115,70,50,8,23,53
close,375,467,2005-02-28,2006-12-08,183108,-18860.0,18952.5,100.49045599151644,BUY + SELL NOW,69.22,115,70,50,10,26,65
close,347,719,2004-08-16,2011-10-07,760751,-98932.5,102293.5,103.39726581254897,BUY + SELL NOW,146.37,115,70,50,8,23,57
close,593,605,2009-05-04,2009-07-31,27711,-12569.5,12494.0,99.39933967142687,BUY + SELL NOW,90.97,115,70,50,7,29,51
close,577,671,2009-01-12,2010-11-05,201613,-35729.0,37055.0,103.71127095636598,BUY + SELL NOW,115.56,115,70,50,6,26,58
close,158,338,2001-01-02,2004-06-18,355385,-24065.0,23636.0,98.21732806981093,SELL,64.83,115,70,50,5,25,65
close,334,551,2004-05-17,2008-12-31,432676,-38657.5,41672.0,107.7979693461812,SELL,64.27,115,70,50,5,26,61
close,339,637,2004-06-21,2010-03-12,603518,-63322.0,65444.0,103.3511259909668,BUY + SELL NOW,99.49,115,70,50,5,29,53
close,662,715,2010-08-30,2011-09-09,113224,-17268.5,19000.0,110.02692764281785,SELL,132.18,115,70,50,5,20,62
close,471,636,2007-01-03,2010-03-05,342184,-45427.0,46708.5,102.82100953177626,BUY + SELL NOW,98.83,115,70,50,10,29,62
close,262,704,2003-01-02,2011-06-24,895681,-87019.5,89678.0,103.05506237107775,BUY + SELL NOW,131.85,115,70,50,8,26,65
close,368,383,2005-01-10,2005-04-29,31691,0.0,0.0,0.0,SELL,55.38,115,70,50,9,29,52
close,158,477,2001-01-02,2007-12-31,628325,-42739.0,43367.0,101.46938393504762,SELL,81.38,115,70,50,10,23,61
close,262,620,2003-01-02,2009-11-13,720805,-60657.0,62771.0,103.48517071401487,BUY + SELL NOW,98.58,115,70,50,5,26,69
close,599,659,2009-06-15,2010-08-13,129159,-28967.0,28855.5,99.61507922808714,BUY + SELL NOW,100.55,115,70,50,9,27,67
close,158,564,2001-01-02,2008-12-31,806445,-59888.5,60368.0,100.80065454970487,SELL,64.27,115,70,50,7,29,68
close,339,712,2004-06-21,2011-08-19,761596,-88338.0,90804.0,102.79155063506079,BUY + SELL NOW,130.38,115,70,50,9,29,65
close,210,550,2002-01-02,2008-12-31,675734,-54970.0,57429.0,104.47334909950882,SELL,64.27,115,70,50,7,23,58
close,409,419,2005-10-24,2006-01-06,20959,-6096.5,6045.5,99.16345444107274,SELL,61.8,115,70,50,6,20,51
close,210,561,2002-01-02,2008-12-31,698644,-49088.0,49632.0,101.10821382007823,SELL,64.27,115,70,50,10,30,60
close,446,559,2006-07-10,2008-12-31,229634,-28792.5,30042.5,104.34140835286968,SELL,64.27,115,70,50,5,28,66
close,471,567,2007-01-03,2008-12-31,198474,-28067.5,28735.0,102.37819542175113,SELL,64.27,115,70,50,6,25,52
close,262,360,2003-01-02,2004-11-19,195616,-12177.0,12453.0,102.26656812022665,BUY + SELL NOW,68.34,115,70,50,9,26,67
close,339,730,2004-06-21,2011-12-23,800953,-98381.5,101648.0,103.32023805288595,BUY + SELL NOW,147.82,115,70,50,6,29,58
close,361,546,2004-11-22,2008-12-31,369525,-39637.0,39102.5,98.65151247571713,SELL,64.27,115,70,50,9,28,55
close,158,238,2001-01-02,2002-12-31,158184,-15147.0,14759.5,97.44173763781608,SELL,55.3,115,70,50,8,23,64
close,210,686,2002-01-02,2011-02-18,961008,-110216.5,112609.5,102.1711812659629,BUY + SELL NOW,130.19,115,70,50,7,21,52
close,363,696,2004-12-06,2011-04-29,680081,-81828.5,84537.0,103.30997146470973,BUY + SELL NOW,136.59,115,70,50,5,25,67
close,251,261,2002-10-14,2002-12-27,22102,-5223.0,5596.5,107.15106260769673,BUY + SELL NOW,55.9,115,70,50,6,28,68
close,210,596,2002-01-02,2009-05-29,771515,-63053.0,64185.0,101.79531505241623,BUY + SELL NOW,81.39,115,70,50,5,23,56
close,210,543,2002-01-02,2008-12-31,662240,-47798.0,46979.0,98.28653918573998,SELL,64.27,115,70,50,10,30,51
close,158,248,2001-01-02,2002-12-31,177256,-15064.5,14899.0,98.9013906867138,SELL,55.3,115,70,50,10,30,70
close,158,384,2001-01-02,2005-05-06,446225,-31725.5,31561.5,99.48306567272384,SELL,54.57,115,70,50,5,30,61
close,649,684,2010-06-01,2011-02-04,74773,-26344.5,26983.0,102.42365579153144,BUY + SELL NOW,129.32,115,70,50,9,21,53
close,324,542,2004-03-08,2008-12-31,434787,-39122.0,38778.0,99.12069935074894,SELL,64.27,115,70,50,5,22,52
close,158,367,2001-01-02,2005-01-07,412409,-30410.5,30230.5,99.40809917627135,BUY + SELL NOW,69.43,115,70,50,6,23,60
close,158,232,2001-01-02,2002-12-31,146459,-19484.0,19136.5,98.21648532128927,SELL,55.3,115,70,50,6,26,67
close,366,526,2004-12-27,2008-12-31,319579,-26796.0,27159.0,101.35467980295566,SELL,64.27,115,70,50,6,24,63
close,341,374,2004-07-06,2005-02-25,66468,-9365.0,9411.5,100.49652963160705,SELL,66.73,115,70,50,7,21,51
close,210,697,2002-01-02,2011-05-06,984242,-94177.0,97010.0,103.00816547564692,BUY + SELL NOW,135.05,115,70,50,10,23,64
close,158,331,2001-01-02,2004-04-30,342068,-24059.5,23705.0,98.52656954633305,SELL,63.56,115,70,50,5,28,57
close,210,622,2002-01-02,2009-11-27,827408,-65053.0,66593.0,102.36730050881589,BUY + SELL NOW,97.65,115,70,50,6,26,65
close,158,521,2001-01-02,2007-12-31,717495,-57172.5,57091.5,99.85832349468713,SELL,81.38,115,70,50,7,27,50
close,400,639,2005-08-22,2010-03-26,487119,-50697.5,52837.0,104.22012919769219,BUY + SELL NOW,100.59,115,70,50,6,27,69
close,436,469,2006-05-01,2006-12-22,66518,-9426.0,9906.5,105.09760237640569,BUY + SELL NOW,70.38,115,70,50,9,25,64
close,581,610,2009-02-09,2009-09-04,64635,-8105.5,8884.0,109.60458947628153,BUY + SELL NOW,90.29,115,70,50,9,21,64
close,262,568,2003-01-02,2008-12-31,611641,-48304.0,49295.5,102.05262504140444,SELL,64.27,115,70,50,6,28,50
close,337,628,2004-06-07,2010-01-08,588433,-55228.0,57557.0,104.21706380821323,BUY + SELL NOW,101.14,115,70,50,10,30,52
close,353,626,2004-09-27,2009-12-24,553303,-54976.0,57287.0,104.20365250291036,BUY + SELL NOW,100.95,115,70,50,8,30,64
close,651,668,2010-06-14,2010-10-15,37928,-15352.5,15380.5,100.18238071975249,BUY + SELL NOW,111.35,115,70,50,5,24,57
close,435,493,2006-04-24,2007-12-31,115855,-16628.0,17359.5,104.39920615828723,BUY + SELL NOW,81.38,115,70,50,9,27,51
close,327,646,2004-03-29,2010-05-14,645950,-63113.0,65053.5,103.0746438927004,BUY + SELL NOW,102.45,115,70,50,8,28,61
close,343,358,2004-07-19,2004-11-05,31925,-9316.0,9384.5,100.73529411764706,BUY + SELL NOW,67.06,115,70,50,8,23,53
close,234,260,2002-06-17,2002-12-20,53663,-8714.5,8488.5,97.40662114866028,BUY + SELL NOW,56.68,115,70,50,5,22,53
close,262,601,2003-01-02,2009-07-02,678903,-58998.5,60091.5,101.85258947261372,BUY + SELL NOW,79.24,115,70,50,9,23,68
close,373,549,2005-02-14,2008-12-31,352145,-39566.5,42421.0,107.21443645508195,SELL,64.27,115,70,50,10,24,53
close,355,595,2004-10-11,2009-05-22,483602,-46965.5,48008.0,102.21971447126082,BUY + SELL NOW,79.0,115,70,50,8,26,66
close,339,520,2004-06-21,2007-12-31,360032,-29631.0,30143.0,101.72792008369613,SELL,81.38,115,70,50,10,29,59
close,210,625,2002-01-02,2009-12-18,833840,-68050.0,69807.5,102.582659808964,BUY + SELL NOW,98.98,115,70,50,8,24,66
close,158,220,2001-01-02,2002-12-31,122473,-15147.0,14681.0,96.92348319799301,SELL,55.3,115,70,50,10,24,56
close,158,226,2001-01-02,2002-12-31,134558,-19484.0,19136.5,98.21648532128927,SELL,55.3,115,70,50,7,27,65
close,262,705,2003-01-02,2011-07-01,897771,-87014.0,90060.0,103.50058611257958,BUY + SELL NOW,138.57,115,70,50,9,27,67
close,158,356,2001-01-02,2004-10-22,391171,-33146.5,32528.0,98.13404130149488,BUY + SELL NOW,63.19,115,70,50,6,21,63
close,471,712,2007-01-03,2011-08-19,502356,-73732.5,76013.0,103.09293730715763,BUY + SELL NOW,130.38,115,70,50,7,24,61
close,210,505,2002-01-02,2007-12-31,584304,-39904.5,40208.5,100.76181884248643,BUY + SELL NOW,81.38,115,70,50,5,28,66
close,158,425,2001-01-02,2006-02-17,527143,-37771.0,37305.0,98.76624923883402,SELL,58.78,115,70,50,9,30,62
close,210,574,2002-01-02,2008-12-31,726223,-55789.0,56467.5,101.21618957142088,SELL,64.27,115,70,50,6,27,55
close,523,601,2008-01-02,2009-07-02,163558,-19930.0,20560.5,103.16357250376318,BUY + SELL NOW,79.24,115,70,50,9,27,61
close,210,265,2002-01-02,2003-12-31,110973,-13317.0,13295.0,99.8347976270932,BUY + SELL NOW,66.28,115,70,50,5,28,51
close,600,667,2009-06-22,2010-10-08,143583,-33899.5,33951.5,100.1533945928406,BUY + SELL NOW,109.06,115,70,50,6,24,67
close,455,613,2006-09-11,2009-09-25,325407,-47668.0,49807.5,104.48833599060166,BUY + SELL NOW,93.4,115,70,50,10,20,54
close,262,321,2003-01-02,2004-02-20,118513,-12117.0,12195.0,100.64372369398366,BUY + SELL NOW,69.82,115,70,50,10,21,52
close,365,456,2004-12-20,2006-09-22,180417,-15594.5,15178.0,97.32918657218892,BUY + SELL NOW,60.0,115,70,50,8,27,62
close,158,717,2001-01-02,2011-09-23,1127526,-111849.0,114227.5,102.12652772934939,SELL,135.52,115,70,50,7,22,58
close,210,472,2002-01-02,2007-12-31,517593,-31932.0,32658.5,102.27514718777402,SELL,81.38,115,70,50,10,26,57
close,262,419,2003-01-02,2006-01-06,311415,-18200.5,18164.5,99.80220323617483,SELL,61.8,115,70,50,7,28,50
close,402,651,2005-09-06,2010-06-18,508643,-58386.5,60278.5,103.24047510982847,BUY + SELL NOW,102.48,115,70,50,10,28,62
close,158,694,2001-01-02,2011-04-15,1078688,-110490.5,113200.5,102.45269955335526,BUY + SELL NOW,131.72,115,70,50,6,20,58
close,210,675,2002-01-02,2010-12-03,938439,-88050.5,90060.0,102.28221304819394,BUY + SELL NOW,114.59,115,70,50,8,22,64
close,158,223,2001-01-02,2002-12-31,128185,-15147.0,14725.0,97.21396976298936,SELL,55.3,115,70,50,9,25,57
close,210,332,2002-01-02,2004-05-07,243326,-13376.5,13035.5,97.45075318655852,SELL,63.81,115,70,50,7,28,66
close,382,541,2005-04-18,2008-12-31,319040,-27377.5,26926.0,98.35083554013332,SELL,64.27,115,70,50,5,25,64
close,210,609,2002-01-02,2009-08-28,799711,-69288.0,71301.0,102.90526498094908,BUY + SELL NOW,92.51,115,70,50,8,23,53
close,262,716,2003-01-02,2011-09-16,921668,-85553.5,88446.5,103.38150981549556,SELL,138.15,115,70,50,8,29,69
close,390,477,2005-06-13,2007-12-31,172383,-18273.0,19343.5,105.8583702730805,SELL,81.38,115,70,50,6,30,62
close,210,450,2002-01-02,2006-08-11,474901,-28451.5,27789.0,97.67147602059646,SELL,55.38,115,70,50,5,23,55
close,407,640,2005-10-10,2010-04-01,475152,-50112.0,52612.0,104.98882503192849,BUY + SELL NOW,100.23,115,70,50,8,21,59
close,210,429,2002-01-02,2006-03-17,434002,-25602.5,25349.5,99.01181525241675,SELL,60.48,115,70,50,5,21,67
close,433,500,2006-04-10,2007-12-31,133740,-17259.0,18002.5,104.30789732892984,BUY + SELL NOW,81.38,115,70,50,7,28,61
close,262,342,2003-01-02,2004-07-16,159663,-8960.5,8974.0,100.15066123542213,SELL,61.53,115,70,50,5,26,65
close,372,567,2005-02-07,2008-12-31,392872,-32421.5,33453.5,103.18307296084389,SELL,64.27,115,70,50,10,25,62
close,605,706,2009-07-27,2011-07-08,213656,-38042.5,39401.0,103.57100611158573,BUY + SELL NOW,140.37,115,70,50,7,30,56
close,415,723,2005-12-05,2011-11-04,635703,-92046.5,95139.0,103.35971492669466,BUY + SELL NOW,149.36,115,70,50,8,21,66
close,158,465,2001-01-02,2006-11-24,604909,-45428.5,45322.0,99.7655656691284,BUY + SELL NOW,68.73,115,70,50,5,28,52
close,210,513,2002-01-02,2007-12-31,600601,-42956.5,43181.0,100.52262172197456,BUY + SELL NOW,81.38,115,70,50,8,26,63
close,396,414,2005-07-25,2005-12-02,37516,-3062.5,3225.0,105.3061224489796,BUY + SELL NOW,64.5,115,70,50,7,20,58
close,158,450,2001-01-02,2006-08-11,575652,-39468.5,38969.5,98.73570062201503,SELL,55.38,115,70,50,8,20,69
close,158,458,2001-01-02,2006-10-06,591189,-48191.0,47690.5,98.96142433234421,BUY + SELL NOW,61.22,115,70,50,7,21,55
close,372,639,2005-02-07,2010-03-26,542987,-63188.5,65294.5,103.3328849395064,BUY + SELL NOW,100.59,115,70,50,10,21,50
close,210,526,2002-01-02,2008-12-31,627227,-42892.0,43144.5,100.58868786720134,SELL,64.27,115,70,50,5,24,63
close,353,615,2004-09-27,2009-10-09,530065,-55013.5,57052.0,103.70545411580794,BUY + SELL NOW,96.98,115,70,50,8,28,64
close,586,702,2009-03-16,2011-06-10,246548,-42531.0,44409.5,104.41677834990948,BUY + SELL NOW,130.85,115,70,50,7,29,56
close,403,498,2005-09-12,2007-12-31,188203,-19766.5,20317.5,102.7875445830066,BUY + SELL NOW,81.38,115,70,50,7,25,55
close,158,474,2001-01-02,2007-12-31,622299,-47207.5,47696.0,101.03479320023301,SELL,81.38,115,70,50,8,29,61
close,361,526,2004-11-22,2008-12-31,328748,-30493.0,30679.0,100.60997606007936,SELL,64.27,115,70,50,10,28,52
close,158,224,2001-01-02,2002-12-31,130365,-15098.0,14745.5,97.66525367598358,SELL,55.3,115,70,50,9,21,57
close,378,380,2005-03-21,2005-04-08,5656,-3243.0,3174.5,97.8877582485353,BUY + SELL NOW,63.49,115,70,50,5,26,58
